user_id,step,step_order,event_time
243,signup,1,2025-12-15 00:00:00
243,business_info,2,2025-12-15 02:00:00
243,verify_identity,3,2025-12-15 04:00:00
243,first_payment,4,2025-12-15 06:00:00
244,signup,1,2025-09-06 00:00:00
244,business_info,2,2025-09-06 02:00:00
244,verify_identity,3,2025-09-06 04:00:00
244,first_payment,4,2025-09-06 06:00:00
245,signup,1,2025-07-03 00:00:00
245,business_info,2,2025-07-03 02:00:00
246,signup,1,2025-12-17 00:00:00
246,business_info,2,2025-12-17 02:00:00
247,signup,1,2025-09-17 00:00:00
247,business_info,2,2025-09-17 02:00:00
248,signup,1,2025-12-24 00:00:00
249,signup,1,2025-12-24 00:00:00
249,business_info,2,2025-12-24 02:00:00
250,signup,1,2025-12-04 00:00:00
250,business_info,2,2025-12-04 02:00:00
250,verify_identity,3,2025-12-04 04:00:00
251,signup,1,2025-08-23 00:00:00
251,business_info,2,2025-08-23 02:00:00
252,signup,1,2025-09-09 00:00:00
252,business_info,2,2025-09-09 02:00:00
252,verify_identity,3,2025-09-09 04:00:00
252,first_payment,4,2025-09-09 06:00:00
253,signup,1,2025-12-03 00:00:00
253,business_info,2,2025-12-03 02:00:00
254,signup,1,2025-08-27 00:00:00
255,signup,1,2025-08-01 00:00:00
255,business_info,2,2025-08-01 02:00:00
255,verify_identity,3,2025-08-01 04:00:00
255,first_payment,4,2025-08-01 06:00:00
256,signup,1,2025-10-10 00:00:00
256,business_info,2,2025-10-10 02:00:00
256,verify_identity,3,2025-10-10 04:00:00
257,signup,1,2025-12-19 00:00:00
258,signup,1,2025-11-05 00:00:00
258,business_info,2,2025-11-05 02:00:00
258,verify_identity,3,2025-11-05 04:00:00
258,first_payment,4,2025-11-05 06:00:00
259,signup,1,2025-10-13 00:00:00
259,business_info,2,2025-10-13 02:00:00
259,verify_identity,3,2025-10-13 04:00:00
259,first_payment,4,2025-10-13 06:00:00
260,signup,1,2025-07-18 00:00:00
260,business_info,2,2025-07-18 02:00:00
260,verify_identity,3,2025-07-18 04:00:00
260,first_payment,4,2025-07-18 06:00:00
261,signup,1,2025-10-21 00:00:00
261,business_info,2,2025-10-21 02:00:00
261,verify_identity,3,2025-10-21 04:00:00
262,signup,1,2025-12-29 00:00:00
262,business_info,2,2025-12-29 02:00:00
262,verify_identity,3,2025-12-29 04:00:00
263,signup,1,2025-07-26 00:00:00
263,business_info,2,2025-07-26 02:00:00
264,signup,1,2025-10-03 00:00:00
264,business_info,2,2025-10-03 02:00:00
264,verify_identity,3,2025-10-03 04:00:00
264,first_payment,4,2025-10-03 06:00:00
265,signup,1,2025-12-08 00:00:00
265,business_info,2,2025-12-08 02:00:00
265,verify_identity,3,2025-12-08 04:00:00
265,first_payment,4,2025-12-08 06:00:00
266,signup,1,2025-11-13 00:00:00
266,business_info,2,2025-11-13 02:00:00
267,signup,1,2025-11-05 00:00:00
267,business_info,2,2025-11-05 02:00:00
267,verify_identity,3,2025-11-05 04:00:00
267,first_payment,4,2025-11-05 06:00:00
268,signup,1,2025-11-06 00:00:00
268,business_info,2,2025-11-06 02:00:00
269,signup,1,2025-09-04 00:00:00
269,business_info,2,2025-09-04 02:00:00
270,signup,1,2025-08-23 00:00:00
270,business_info,2,2025-08-23 02:00:00
270,verify_identity,3,2025-08-23 04:00:00
270,first_payment,4,2025-08-23 06:00:00
271,signup,1,2025-11-26 00:00:00
271,business_info,2,2025-11-26 02:00:00
271,verify_identity,3,2025-11-26 04:00:00
271,first_payment,4,2025-11-26 06:00:00
272,signup,1,2025-11-26 00:00:00
272,business_info,2,2025-11-26 02:00:00
273,signup,1,2025-12-06 00:00:00
273,business_info,2,2025-12-06 02:00:00
273,verify_identity,3,2025-12-06 04:00:00
274,signup,1,2025-12-15 00:00:00
274,business_info,2,2025-12-15 02:00:00
275,signup,1,2025-10-02 00:00:00
275,business_info,2,2025-10-02 02:00:00
275,verify_identity,3,2025-10-02 04:00:00
276,signup,1,2025-09-30 00:00:00
276,business_info,2,2025-09-30 02:00:00
276,verify_identity,3,2025-09-30 04:00:00
276,first_payment,4,2025-09-30 06:00:00
277,signup,1,2025-11-24 00:00:00
277,business_info,2,2025-11-24 02:00:00
277,verify_identity,3,2025-11-24 04:00:00
277,first_payment,4,2025-11-24 06:00:00
278,signup,1,2025-10-27 00:00:00
278,business_info,2,2025-10-27 02:00:00
279,signup,1,2025-11-06 00:00:00
279,business_info,2,2025-11-06 02:00:00
280,signup,1,2025-11-23 00:00:00
281,signup,1,2025-12-10 00:00:00
281,business_info,2,2025-12-10 02:00:00
282,signup,1,2025-08-31 00:00:00
282,business_info,2,2025-08-31 02:00:00
282,verify_identity,3,2025-08-31 04:00:00
282,first_payment,4,2025-08-31 06:00:00
283,signup,1,2025-09-07 00:00:00
284,signup,1,2025-07-18 00:00:00
284,business_info,2,2025-07-18 02:00:00
285,signup,1,2025-10-14 00:00:00
286,signup,1,2025-07-07 00:00:00
286,business_info,2,2025-07-07 02:00:00
286,verify_identity,3,2025-07-07 04:00:00
287,signup,1,2025-09-24 00:00:00
287,business_info,2,2025-09-24 02:00:00
287,verify_identity,3,2025-09-24 04:00:00
288,signup,1,2025-10-08 00:00:00
288,business_info,2,2025-10-08 02:00:00
289,signup,1,2025-08-22 00:00:00
289,business_info,2,2025-08-22 02:00:00
290,signup,1,2025-10-17 00:00:00
290,business_info,2,2025-10-17 02:00:00
291,signup,1,2025-07-06 00:00:00
291,business_info,2,2025-07-06 02:00:00
292,signup,1,2025-07-07 00:00:00
292,business_info,2,2025-07-07 02:00:00
293,signup,1,2025-11-28 00:00:00
293,business_info,2,2025-11-28 02:00:00
293,verify_identity,3,2025-11-28 04:00:00
294,signup,1,2025-09-04 00:00:00
294,business_info,2,2025-09-04 02:00:00
294,verify_identity,3,2025-09-04 04:00:00
295,signup,1,2025-07-24 00:00:00
295,business_info,2,2025-07-24 02:00:00
295,verify_identity,3,2025-07-24 04:00:00
296,signup,1,2025-10-04 00:00:00
296,business_info,2,2025-10-04 02:00:00
297,signup,1,2025-11-18 00:00:00
297,business_info,2,2025-11-18 02:00:00
297,verify_identity,3,2025-11-18 04:00:00
297,first_payment,4,2025-11-18 06:00:00
298,signup,1,2025-08-09 00:00:00
298,business_info,2,2025-08-09 02:00:00
298,verify_identity,3,2025-08-09 04:00:00
299,signup,1,2025-10-22 00:00:00
299,business_info,2,2025-10-22 02:00:00
299,verify_identity,3,2025-10-22 04:00:00
299,first_payment,4,2025-10-22 06:00:00
300,signup,1,2025-07-16 00:00:00
300,business_info,2,2025-07-16 02:00:00
300,verify_identity,3,2025-07-16 04:00:00
301,signup,1,2025-07-10 00:00:00
301,business_info,2,2025-07-10 02:00:00
301,verify_identity,3,2025-07-10 04:00:00
302,signup,1,2025-10-06 00:00:00
302,business_info,2,2025-10-06 02:00:00
302,verify_identity,3,2025-10-06 04:00:00
302,first_payment,4,2025-10-06 06:00:00
303,signup,1,2025-10-07 00:00:00
303,business_info,2,2025-10-07 02:00:00
303,verify_identity,3,2025-10-07 04:00:00
303,first_payment,4,2025-10-07 06:00:00
304,signup,1,2025-10-25 00:00:00
304,business_info,2,2025-10-25 02:00:00
305,signup,1,2025-11-10 00:00:00
305,business_info,2,2025-11-10 02:00:00
305,verify_identity,3,2025-11-10 04:00:00
306,signup,1,2025-12-26 00:00:00
306,business_info,2,2025-12-26 02:00:00
307,signup,1,2025-10-03 00:00:00
307,business_info,2,2025-10-03 02:00:00
307,verify_identity,3,2025-10-03 04:00:00
307,first_payment,4,2025-10-03 06:00:00
308,signup,1,2025-08-29 00:00:00
308,business_info,2,2025-08-29 02:00:00
308,verify_identity,3,2025-08-29 04:00:00
308,first_payment,4,2025-08-29 06:00:00
309,signup,1,2025-11-23 00:00:00
309,business_info,2,2025-11-23 02:00:00
310,signup,1,2025-08-19 00:00:00
310,business_info,2,2025-08-19 02:00:00
310,verify_identity,3,2025-08-19 04:00:00
311,signup,1,2025-09-19 00:00:00
311,business_info,2,2025-09-19 02:00:00
311,verify_identity,3,2025-09-19 04:00:00
312,signup,1,2025-07-15 00:00:00
312,business_info,2,2025-07-15 02:00:00
312,verify_identity,3,2025-07-15 04:00:00
313,signup,1,2025-07-05 00:00:00
313,business_info,2,2025-07-05 02:00:00
314,signup,1,2025-12-24 00:00:00
314,business_info,2,2025-12-24 02:00:00
314,verify_identity,3,2025-12-24 04:00:00
315,signup,1,2025-11-30 00:00:00
316,signup,1,2025-11-05 00:00:00
316,business_info,2,2025-11-05 02:00:00
317,signup,1,2025-09-13 00:00:00
318,signup,1,2025-08-01 00:00:00
318,business_info,2,2025-08-01 02:00:00
319,signup,1,2025-07-29 00:00:00
319,business_info,2,2025-07-29 02:00:00
319,verify_identity,3,2025-07-29 04:00:00
320,signup,1,2025-08-15 00:00:00
320,business_info,2,2025-08-15 02:00:00
321,signup,1,2025-10-09 00:00:00
321,business_info,2,2025-10-09 02:00:00
321,verify_identity,3,2025-10-09 04:00:00
322,signup,1,2025-11-08 00:00:00
322,business_info,2,2025-11-08 02:00:00
322,verify_identity,3,2025-11-08 04:00:00
322,first_payment,4,2025-11-08 06:00:00
323,signup,1,2025-10-29 00:00:00
323,business_info,2,2025-10-29 02:00:00
324,signup,1,2025-08-21 00:00:00
324,business_info,2,2025-08-21 02:00:00
324,verify_identity,3,2025-08-21 04:00:00
325,signup,1,2025-12-22 00:00:00
325,business_info,2,2025-12-22 02:00:00
325,verify_identity,3,2025-12-22 04:00:00
326,signup,1,2025-11-13 00:00:00
326,business_info,2,2025-11-13 02:00:00
326,verify_identity,3,2025-11-13 04:00:00
326,first_payment,4,2025-11-13 06:00:00
327,signup,1,2025-10-10 00:00:00
327,business_info,2,2025-10-10 02:00:00
327,verify_identity,3,2025-10-10 04:00:00
327,first_payment,4,2025-10-10 06:00:00
328,signup,1,2025-10-20 00:00:00
328,business_info,2,2025-10-20 02:00:00
328,verify_identity,3,2025-10-20 04:00:00
328,first_payment,4,2025-10-20 06:00:00
329,signup,1,2025-09-15 00:00:00
329,business_info,2,2025-09-15 02:00:00
329,verify_identity,3,2025-09-15 04:00:00
330,signup,1,2025-08-15 00:00:00
331,signup,1,2025-09-04 00:00:00
331,business_info,2,2025-09-04 02:00:00
332,signup,1,2025-11-16 00:00:00
332,business_info,2,2025-11-16 02:00:00
332,verify_identity,3,2025-11-16 04:00:00
333,signup,1,2025-07-03 00:00:00
333,business_info,2,2025-07-03 02:00:00
333,verify_identity,3,2025-07-03 04:00:00
333,first_payment,4,2025-07-03 06:00:00
334,signup,1,2025-07-22 00:00:00
335,signup,1,2025-07-09 00:00:00
335,business_info,2,2025-07-09 02:00:00
335,verify_identity,3,2025-07-09 04:00:00
335,first_payment,4,2025-07-09 06:00:00
336,signup,1,2025-07-08 00:00:00
336,business_info,2,2025-07-08 02:00:00
337,signup,1,2025-12-04 00:00:00
337,business_info,2,2025-12-04 02:00:00
337,verify_identity,3,2025-12-04 04:00:00
338,signup,1,2025-11-06 00:00:00
338,business_info,2,2025-11-06 02:00:00
338,verify_identity,3,2025-11-06 04:00:00
339,signup,1,2025-09-25 00:00:00
339,business_info,2,2025-09-25 02:00:00
339,verify_identity,3,2025-09-25 04:00:00
339,first_payment,4,2025-09-25 06:00:00
340,signup,1,2025-07-18 00:00:00
340,business_info,2,2025-07-18 02:00:00
340,verify_identity,3,2025-07-18 04:00:00
340,first_payment,4,2025-07-18 06:00:00
341,signup,1,2025-09-28 00:00:00
342,signup,1,2025-09-25 00:00:00
342,business_info,2,2025-09-25 02:00:00
342,verify_identity,3,2025-09-25 04:00:00
343,signup,1,2025-08-01 00:00:00
343,business_info,2,2025-08-01 02:00:00
343,verify_identity,3,2025-08-01 04:00:00
343,first_payment,4,2025-08-01 06:00:00
344,signup,1,2025-09-18 00:00:00
344,business_info,2,2025-09-18 02:00:00
345,signup,1,2025-09-11 00:00:00
345,business_info,2,2025-09-11 02:00:00
345,verify_identity,3,2025-09-11 04:00:00
345,first_payment,4,2025-09-11 06:00:00
346,signup,1,2025-10-21 00:00:00
346,business_info,2,2025-10-21 02:00:00
346,verify_identity,3,2025-10-21 04:00:00
346,first_payment,4,2025-10-21 06:00:00
347,signup,1,2025-10-25 00:00:00
347,business_info,2,2025-10-25 02:00:00
348,signup,1,2025-07-09 00:00:00
348,business_info,2,2025-07-09 02:00:00
349,signup,1,2025-09-07 00:00:00
349,business_info,2,2025-09-07 02:00:00
349,verify_identity,3,2025-09-07 04:00:00
349,first_payment,4,2025-09-07 06:00:00
350,signup,1,2025-10-23 00:00:00
351,signup,1,2025-10-01 00:00:00
351,business_info,2,2025-10-01 02:00:00
351,verify_identity,3,2025-10-01 04:00:00
351,first_payment,4,2025-10-01 06:00:00
352,signup,1,2025-12-04 00:00:00
353,signup,1,2025-10-29 00:00:00
353,business_info,2,2025-10-29 02:00:00
354,signup,1,2025-07-30 00:00:00
354,business_info,2,2025-07-30 02:00:00
354,verify_identity,3,2025-07-30 04:00:00
354,first_payment,4,2025-07-30 06:00:00
355,signup,1,2025-07-13 00:00:00
355,business_info,2,2025-07-13 02:00:00
355,verify_identity,3,2025-07-13 04:00:00
355,first_payment,4,2025-07-13 06:00:00
356,signup,1,2025-10-26 00:00:00
356,business_info,2,2025-10-26 02:00:00
356,verify_identity,3,2025-10-26 04:00:00
357,signup,1,2025-07-05 00:00:00
357,business_info,2,2025-07-05 02:00:00
357,verify_identity,3,2025-07-05 04:00:00
357,first_payment,4,2025-07-05 06:00:00
358,signup,1,2025-10-16 00:00:00
358,business_info,2,2025-10-16 02:00:00
359,signup,1,2025-12-20 00:00:00
359,business_info,2,2025-12-20 02:00:00
359,verify_identity,3,2025-12-20 04:00:00
359,first_payment,4,2025-12-20 06:00:00
360,signup,1,2025-10-14 00:00:00
360,business_info,2,2025-10-14 02:00:00
360,verify_identity,3,2025-10-14 04:00:00
360,first_payment,4,2025-10-14 06:00:00
361,signup,1,2025-09-10 00:00:00
361,business_info,2,2025-09-10 02:00:00
361,verify_identity,3,2025-09-10 04:00:00
362,signup,1,2025-10-26 00:00:00
362,business_info,2,2025-10-26 02:00:00
362,verify_identity,3,2025-10-26 04:00:00
362,first_payment,4,2025-10-26 06:00:00
363,signup,1,2025-09-22 00:00:00
363,business_info,2,2025-09-22 02:00:00
364,signup,1,2025-10-08 00:00:00
364,business_info,2,2025-10-08 02:00:00
364,verify_identity,3,2025-10-08 04:00:00
365,signup,1,2025-12-20 00:00:00
365,business_info,2,2025-12-20 02:00:00
365,verify_identity,3,2025-12-20 04:00:00
366,signup,1,2025-09-09 00:00:00
366,business_info,2,2025-09-09 02:00:00
366,verify_identity,3,2025-09-09 04:00:00
367,signup,1,2025-12-23 00:00:00
367,business_info,2,2025-12-23 02:00:00
368,signup,1,2025-12-13 00:00:00
368,business_info,2,2025-12-13 02:00:00
368,verify_identity,3,2025-12-13 04:00:00
368,first_payment,4,2025-12-13 06:00:00
369,signup,1,2025-08-05 00:00:00
369,business_info,2,2025-08-05 02:00:00
369,verify_identity,3,2025-08-05 04:00:00
370,signup,1,2025-07-13 00:00:00
370,business_info,2,2025-07-13 02:00:00
370,verify_identity,3,2025-07-13 04:00:00
370,first_payment,4,2025-07-13 06:00:00
371,signup,1,2025-07-19 00:00:00
371,business_info,2,2025-07-19 02:00:00
372,signup,1,2025-07-04 00:00:00
372,business_info,2,2025-07-04 02:00:00
372,verify_identity,3,2025-07-04 04:00:00
372,first_payment,4,2025-07-04 06:00:00
373,signup,1,2025-07-18 00:00:00
373,business_info,2,2025-07-18 02:00:00
373,verify_identity,3,2025-07-18 04:00:00
374,signup,1,2025-11-02 00:00:00
374,business_info,2,2025-11-02 02:00:00
374,verify_identity,3,2025-11-02 04:00:00
374,first_payment,4,2025-11-02 06:00:00
375,signup,1,2025-07-14 00:00:00
376,signup,1,2025-08-28 00:00:00
376,business_info,2,2025-08-28 02:00:00
377,signup,1,2025-12-02 00:00:00
377,business_info,2,2025-12-02 02:00:00
378,signup,1,2025-07-05 00:00:00
378,business_info,2,2025-07-05 02:00:00
378,verify_identity,3,2025-07-05 04:00:00
378,first_payment,4,2025-07-05 06:00:00
379,signup,1,2025-11-27 00:00:00
379,business_info,2,2025-11-27 02:00:00
380,signup,1,2025-08-21 00:00:00
380,business_info,2,2025-08-21 02:00:00
380,verify_identity,3,2025-08-21 04:00:00
380,first_payment,4,2025-08-21 06:00:00
381,signup,1,2025-07-22 00:00:00
381,business_info,2,2025-07-22 02:00:00
381,verify_identity,3,2025-07-22 04:00:00
381,first_payment,4,2025-07-22 06:00:00
382,signup,1,2025-11-05 00:00:00
382,business_info,2,2025-11-05 02:00:00
383,signup,1,2025-10-24 00:00:00
383,business_info,2,2025-10-24 02:00:00
383,verify_identity,3,2025-10-24 04:00:00
383,first_payment,4,2025-10-24 06:00:00
384,signup,1,2025-12-08 00:00:00
384,business_info,2,2025-12-08 02:00:00
385,signup,1,2025-11-12 00:00:00
385,business_info,2,2025-11-12 02:00:00
386,signup,1,2025-11-25 00:00:00
386,business_info,2,2025-11-25 02:00:00
387,signup,1,2025-08-21 00:00:00
387,business_info,2,2025-08-21 02:00:00
387,verify_identity,3,2025-08-21 04:00:00
388,signup,1,2025-08-02 00:00:00
388,business_info,2,2025-08-02 02:00:00
388,verify_identity,3,2025-08-02 04:00:00
388,first_payment,4,2025-08-02 06:00:00
389,signup,1,2025-11-15 00:00:00
389,business_info,2,2025-11-15 02:00:00
390,signup,1,2025-11-25 00:00:00
390,business_info,2,2025-11-25 02:00:00
390,verify_identity,3,2025-11-25 04:00:00
391,signup,1,2025-12-29 00:00:00
391,business_info,2,2025-12-29 02:00:00
391,verify_identity,3,2025-12-29 04:00:00
391,first_payment,4,2025-12-29 06:00:00
392,signup,1,2025-09-14 00:00:00
392,business_info,2,2025-09-14 02:00:00
392,verify_identity,3,2025-09-14 04:00:00
392,first_payment,4,2025-09-14 06:00:00
393,signup,1,2025-09-07 00:00:00
393,business_info,2,2025-09-07 02:00:00
393,verify_identity,3,2025-09-07 04:00:00
394,signup,1,2025-11-20 00:00:00
394,business_info,2,2025-11-20 02:00:00
394,verify_identity,3,2025-11-20 04:00:00
395,signup,1,2025-09-01 00:00:00
395,business_info,2,2025-09-01 02:00:00
395,verify_identity,3,2025-09-01 04:00:00
396,signup,1,2025-12-18 00:00:00
396,business_info,2,2025-12-18 02:00:00
396,verify_identity,3,2025-12-18 04:00:00
397,signup,1,2025-12-05 00:00:00
397,business_info,2,2025-12-05 02:00:00
397,verify_identity,3,2025-12-05 04:00:00
397,first_payment,4,2025-12-05 06:00:00
398,signup,1,2025-09-17 00:00:00
398,business_info,2,2025-09-17 02:00:00
398,verify_identity,3,2025-09-17 04:00:00
398,first_payment,4,2025-09-17 06:00:00
399,signup,1,2025-11-15 00:00:00
399,business_info,2,2025-11-15 02:00:00
400,signup,1,2025-11-16 00:00:00
400,business_info,2,2025-11-16 02:00:00
400,verify_identity,3,2025-11-16 04:00:00
401,signup,1,2025-07-19 00:00:00
401,business_info,2,2025-07-19 02:00:00
401,verify_identity,3,2025-07-19 04:00:00
401,first_payment,4,2025-07-19 06:00:00
402,signup,1,2025-12-13 00:00:00
403,signup,1,2025-10-01 00:00:00
403,business_info,2,2025-10-01 02:00:00
403,verify_identity,3,2025-10-01 04:00:00
404,signup,1,2025-11-29 00:00:00
405,signup,1,2025-08-28 00:00:00
405,business_info,2,2025-08-28 02:00:00
406,signup,1,2025-12-11 00:00:00
406,business_info,2,2025-12-11 02:00:00
407,signup,1,2025-09-10 00:00:00
407,business_info,2,2025-09-10 02:00:00
407,verify_identity,3,2025-09-10 04:00:00
407,first_payment,4,2025-09-10 06:00:00
408,signup,1,2025-07-02 00:00:00
408,business_info,2,2025-07-02 02:00:00
409,signup,1,2025-12-13 00:00:00
410,signup,1,2025-07-17 00:00:00
410,business_info,2,2025-07-17 02:00:00
410,verify_identity,3,2025-07-17 04:00:00
410,first_payment,4,2025-07-17 06:00:00
411,signup,1,2025-08-28 00:00:00
411,business_info,2,2025-08-28 02:00:00
411,verify_identity,3,2025-08-28 04:00:00
412,signup,1,2025-12-21 00:00:00
412,business_info,2,2025-12-21 02:00:00
412,verify_identity,3,2025-12-21 04:00:00
412,first_payment,4,2025-12-21 06:00:00
413,signup,1,2025-12-21 00:00:00
413,business_info,2,2025-12-21 02:00:00
413,verify_identity,3,2025-12-21 04:00:00
414,signup,1,2025-10-13 00:00:00
414,business_info,2,2025-10-13 02:00:00
414,verify_identity,3,2025-10-13 04:00:00
415,signup,1,2025-10-24 00:00:00
416,signup,1,2025-09-21 00:00:00
416,business_info,2,2025-09-21 02:00:00
417,signup,1,2025-08-23 00:00:00
417,business_info,2,2025-08-23 02:00:00
418,signup,1,2025-08-30 00:00:00
418,business_info,2,2025-08-30 02:00:00
418,verify_identity,3,2025-08-30 04:00:00
419,signup,1,2025-11-01 00:00:00
419,business_info,2,2025-11-01 02:00:00
419,verify_identity,3,2025-11-01 04:00:00
419,first_payment,4,2025-11-01 06:00:00
420,signup,1,2025-11-15 00:00:00
421,signup,1,2025-11-22 00:00:00
421,business_info,2,2025-11-22 02:00:00
422,signup,1,2025-11-22 00:00:00
422,business_info,2,2025-11-22 02:00:00
422,verify_identity,3,2025-11-22 04:00:00
423,signup,1,2025-07-17 00:00:00
423,business_info,2,2025-07-17 02:00:00
424,signup,1,2025-09-29 00:00:00
424,business_info,2,2025-09-29 02:00:00
424,verify_identity,3,2025-09-29 04:00:00
425,signup,1,2025-07-11 00:00:00
425,business_info,2,2025-07-11 02:00:00
425,verify_identity,3,2025-07-11 04:00:00
426,signup,1,2025-10-09 00:00:00
426,business_info,2,2025-10-09 02:00:00
427,signup,1,2025-09-19 00:00:00
427,business_info,2,2025-09-19 02:00:00
428,signup,1,2025-12-10 00:00:00
428,business_info,2,2025-12-10 02:00:00
429,signup,1,2025-09-03 00:00:00
429,business_info,2,2025-09-03 02:00:00
430,signup,1,2025-07-22 00:00:00
431,signup,1,2025-07-27 00:00:00
431,business_info,2,2025-07-27 02:00:00
431,verify_identity,3,2025-07-27 04:00:00
431,first_payment,4,2025-07-27 06:00:00
432,signup,1,2025-11-17 00:00:00
432,business_info,2,2025-11-17 02:00:00
433,signup,1,2025-10-22 00:00:00
433,business_info,2,2025-10-22 02:00:00
433,verify_identity,3,2025-10-22 04:00:00
433,first_payment,4,2025-10-22 06:00:00
434,signup,1,2025-07-19 00:00:00
434,business_info,2,2025-07-19 02:00:00
434,verify_identity,3,2025-07-19 04:00:00
435,signup,1,2025-07-16 00:00:00
436,signup,1,2025-11-06 00:00:00
436,business_info,2,2025-11-06 02:00:00
437,signup,1,2025-07-14 00:00:00
437,business_info,2,2025-07-14 02:00:00
438,signup,1,2025-11-28 00:00:00
438,business_info,2,2025-11-28 02:00:00
439,signup,1,2025-11-07 00:00:00
440,signup,1,2025-07-15 00:00:00
441,signup,1,2025-07-16 00:00:00
441,business_info,2,2025-07-16 02:00:00
441,verify_identity,3,2025-07-16 04:00:00
441,first_payment,4,2025-07-16 06:00:00
442,signup,1,2025-12-28 00:00:00
443,signup,1,2025-09-07 00:00:00
444,signup,1,2025-09-06 00:00:00
444,business_info,2,2025-09-06 02:00:00
444,verify_identity,3,2025-09-06 04:00:00
444,first_payment,4,2025-09-06 06:00:00
445,signup,1,2025-11-26 00:00:00
445,business_info,2,2025-11-26 02:00:00
445,verify_identity,3,2025-11-26 04:00:00
445,first_payment,4,2025-11-26 06:00:00
446,signup,1,2025-12-21 00:00:00
446,business_info,2,2025-12-21 02:00:00
446,verify_identity,3,2025-12-21 04:00:00
447,signup,1,2025-12-28 00:00:00
448,signup,1,2025-11-15 00:00:00
448,business_info,2,2025-11-15 02:00:00
449,signup,1,2025-09-07 00:00:00
449,business_info,2,2025-09-07 02:00:00
449,verify_identity,3,2025-09-07 04:00:00
449,first_payment,4,2025-09-07 06:00:00
450,signup,1,2025-07-16 00:00:00
450,business_info,2,2025-07-16 02:00:00
450,verify_identity,3,2025-07-16 04:00:00
450,first_payment,4,2025-07-16 06:00:00
451,signup,1,2025-11-20 00:00:00
451,business_info,2,2025-11-20 02:00:00
451,verify_identity,3,2025-11-20 04:00:00
451,first_payment,4,2025-11-20 06:00:00
452,signup,1,2025-10-11 00:00:00
452,business_info,2,2025-10-11 02:00:00
452,verify_identity,3,2025-10-11 04:00:00
452,first_payment,4,2025-10-11 06:00:00
453,signup,1,2025-09-16 00:00:00
453,business_info,2,2025-09-16 02:00:00
454,signup,1,2025-12-13 00:00:00
454,business_info,2,2025-12-13 02:00:00
454,verify_identity,3,2025-12-13 04:00:00
454,first_payment,4,2025-12-13 06:00:00
455,signup,1,2025-07-21 00:00:00
455,business_info,2,2025-07-21 02:00:00
455,verify_identity,3,2025-07-21 04:00:00
455,first_payment,4,2025-07-21 06:00:00
456,signup,1,2025-09-29 00:00:00
456,business_info,2,2025-09-29 02:00:00
457,signup,1,2025-07-03 00:00:00
457,business_info,2,2025-07-03 02:00:00
457,verify_identity,3,2025-07-03 04:00:00
458,signup,1,2025-09-24 00:00:00
458,business_info,2,2025-09-24 02:00:00
459,signup,1,2025-07-11 00:00:00
459,business_info,2,2025-07-11 02:00:00
459,verify_identity,3,2025-07-11 04:00:00
460,signup,1,2025-07-22 00:00:00
461,signup,1,2025-07-22 00:00:00
461,business_info,2,2025-07-22 02:00:00
461,verify_identity,3,2025-07-22 04:00:00
462,signup,1,2025-10-27 00:00:00
462,business_info,2,2025-10-27 02:00:00
463,signup,1,2025-11-14 00:00:00
464,signup,1,2025-10-15 00:00:00
464,business_info,2,2025-10-15 02:00:00
464,verify_identity,3,2025-10-15 04:00:00
465,signup,1,2025-12-24 00:00:00
465,business_info,2,2025-12-24 02:00:00
466,signup,1,2025-09-07 00:00:00
466,business_info,2,2025-09-07 02:00:00
466,verify_identity,3,2025-09-07 04:00:00
466,first_payment,4,2025-09-07 06:00:00
467,signup,1,2025-08-22 00:00:00
467,business_info,2,2025-08-22 02:00:00
467,verify_identity,3,2025-08-22 04:00:00
467,first_payment,4,2025-08-22 06:00:00
468,signup,1,2025-12-06 00:00:00
468,business_info,2,2025-12-06 02:00:00
468,verify_identity,3,2025-12-06 04:00:00
468,first_payment,4,2025-12-06 06:00:00
469,signup,1,2025-08-10 00:00:00
469,business_info,2,2025-08-10 02:00:00
469,verify_identity,3,2025-08-10 04:00:00
470,signup,1,2025-12-24 00:00:00
471,signup,1,2025-07-03 00:00:00
471,business_info,2,2025-07-03 02:00:00
471,verify_identity,3,2025-07-03 04:00:00
471,first_payment,4,2025-07-03 06:00:00
472,signup,1,2025-12-25 00:00:00
472,business_info,2,2025-12-25 02:00:00
472,verify_identity,3,2025-12-25 04:00:00
473,signup,1,2025-07-08 00:00:00
473,business_info,2,2025-07-08 02:00:00
473,verify_identity,3,2025-07-08 04:00:00
474,signup,1,2025-12-11 00:00:00
474,business_info,2,2025-12-11 02:00:00
475,signup,1,2025-10-05 00:00:00
475,business_info,2,2025-10-05 02:00:00
475,verify_identity,3,2025-10-05 04:00:00
476,signup,1,2025-12-29 00:00:00
476,business_info,2,2025-12-29 02:00:00
477,signup,1,2025-07-14 00:00:00
477,business_info,2,2025-07-14 02:00:00
477,verify_identity,3,2025-07-14 04:00:00
477,first_payment,4,2025-07-14 06:00:00
478,signup,1,2025-10-10 00:00:00
479,signup,1,2025-12-25 00:00:00
479,business_info,2,2025-12-25 02:00:00
479,verify_identity,3,2025-12-25 04:00:00
479,first_payment,4,2025-12-25 06:00:00
480,signup,1,2025-10-04 00:00:00
480,business_info,2,2025-10-04 02:00:00
480,verify_identity,3,2025-10-04 04:00:00
481,signup,1,2025-10-24 00:00:00
481,business_info,2,2025-10-24 02:00:00
481,verify_identity,3,2025-10-24 04:00:00
